item_id,title,description,category,user_id,rating,review_text,views,purchases
ITEM_0197,Essential Rug Pro,Discover the Essential Rug Pro — a premium home & kitchen product featuring cutting-edge technology and sleek design.,Home & Kitchen,user_004,2.3,Very disappointed. Broke after a week of use.,215,11
ITEM_0197,Essential Rug Pro,Discover the Essential Rug Pro — a premium home & kitchen product featuring cutting-edge technology and sleek design.,Home & Kitchen,user_097,4.8,Outstanding value for the price. Would buy again.,297,65
ITEM_0197,Essential Rug Pro,Discover the Essential Rug Pro — a premium home & kitchen product featuring cutting-edge technology and sleek design.,Home & Kitchen,user_048,4.9,Can't believe how good this is for the price. Amazing deal!,449,75
ITEM_0197,Essential Rug Pro,Discover the Essential Rug Pro — a premium home & kitchen product featuring cutting-edge technology and sleek design.,Home & Kitchen,user_007,2.7,Functional but could use some improvements.,343,0
ITEM_0197,Essential Rug Pro,Discover the Essential Rug Pro — a premium home & kitchen product featuring cutting-edge technology and sleek design.,Home & Kitchen,user_060,2.2,Horrible quality control. Mine had defects.,43,0
ITEM_0197,Essential Rug Pro,Discover the Essential Rug Pro — a premium home & kitchen product featuring cutting-edge technology and sleek design.,Home & Kitchen,user_035,1.5,Poor quality. Doesn't match the description at all.,49,9
ITEM_0197,Essential Rug Pro,Discover the Essential Rug Pro — a premium home & kitchen product featuring cutting-edge technology and sleek design.,Home & Kitchen,user_073,4.9,My whole family loves it. Very well made and durable.,62,18
ITEM_0197,Essential Rug Pro,Discover the Essential Rug Pro — a premium home & kitchen product featuring cutting-edge technology and sleek design.,Home & Kitchen,user_087,3.5,It's okay. Does the job but nothing special.,264,18
ITEM_0197,Essential Rug Pro,Discover the Essential Rug Pro — a premium home & kitchen product featuring cutting-edge technology and sleek design.,Home & Kitchen,user_072,2.7,Get what you pay for. Acceptable quality.,458,39
ITEM_0197,Essential Rug Pro,Discover the Essential Rug Pro — a premium home & kitchen product featuring cutting-edge technology and sleek design.,Home & Kitchen,user_039,3.6,It's okay. Does the job but nothing special.,319,88
ITEM_0197,Essential Rug Pro,Discover the Essential Rug Pro — a premium home & kitchen product featuring cutting-edge technology and sleek design.,Home & Kitchen,user_026,4.2,Absolutely love this product! Best purchase I've made this year.,450,30
ITEM_0198,Smart Soil Mix Lite,High-quality garden product. The Smart Soil Mix Lite offers excellent performance and reliability for everyday use.,Garden,user_004,1.5,Horrible quality control. Mine had defects.,474,31
ITEM_0198,Smart Soil Mix Lite,High-quality garden product. The Smart Soil Mix Lite offers excellent performance and reliability for everyday use.,Garden,user_039,4.8,Exceeded my expectations. Works perfectly and looks amazing.,430,139
ITEM_0198,Smart Soil Mix Lite,High-quality garden product. The Smart Soil Mix Lite offers excellent performance and reliability for everyday use.,Garden,user_034,2.2,Horrible quality control. Mine had defects.,315,15
ITEM_0198,Smart Soil Mix Lite,High-quality garden product. The Smart Soil Mix Lite offers excellent performance and reliability for everyday use.,Garden,user_056,4.2,Absolutely love this product! Best purchase I've made this year.,419,61
ITEM_0198,Smart Soil Mix Lite,High-quality garden product. The Smart Soil Mix Lite offers excellent performance and reliability for everyday use.,Garden,user_022,3.2,"Works as described. No complaints, no surprises.",148,18
ITEM_0198,Smart Soil Mix Lite,High-quality garden product. The Smart Soil Mix Lite offers excellent performance and reliability for everyday use.,Garden,user_086,4.5,Top notch quality. You won't be disappointed.,341,35
ITEM_0198,Smart Soil Mix Lite,High-quality garden product. The Smart Soil Mix Lite offers excellent performance and reliability for everyday use.,Garden,user_051,4.5,Great quality and super fast delivery. Highly recommend!,416,108
ITEM_0198,Smart Soil Mix Lite,High-quality garden product. The Smart Soil Mix Lite offers excellent performance and reliability for everyday use.,Garden,user_019,4.1,Sleek design and works flawlessly. Very impressed.,199,1
ITEM_0198,Smart Soil Mix Lite,High-quality garden product. The Smart Soil Mix Lite offers excellent performance and reliability for everyday use.,Garden,user_075,4.4,Top notch quality. You won't be disappointed.,464,90
ITEM_0198,Smart Soil Mix Lite,High-quality garden product. The Smart Soil Mix Lite offers excellent performance and reliability for everyday use.,Garden,user_018,4.3,Sleek design and works flawlessly. Very impressed.,81,11
ITEM_0198,Smart Soil Mix Lite,High-quality garden product. The Smart Soil Mix Lite offers excellent performance and reliability for everyday use.,Garden,user_065,1.5,Terrible experience. Customer service was unhelpful.,361,67
ITEM_0198,Smart Soil Mix Lite,High-quality garden product. The Smart Soil Mix Lite offers excellent performance and reliability for everyday use.,Garden,user_050,3.4,Decent quality for the price range. Not bad.,180,41
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_039,2.3,Poor quality. Doesn't match the description at all.,330,61
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_049,1.8,Waste of money. Would not recommend to anyone.,474,129
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_100,2.7,"It's fine. Standard product, standard experience.",165,37
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_075,4.8,Top notch quality. You won't be disappointed.,34,0
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_004,1.3,Waste of money. Would not recommend to anyone.,340,13
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_064,1.5,Horrible quality control. Mine had defects.,118,15
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_014,2.0,Waste of money. Would not recommend to anyone.,196,53
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_009,4.1,Outstanding value for the price. Would buy again.,433,18
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_057,3.8,It's okay. Does the job but nothing special.,164,6
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_090,5.0,Exceeded my expectations. Works perfectly and looks amazing.,293,71
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_026,4.4,Sleek design and works flawlessly. Very impressed.,146,14
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_026,3.6,Functional but could use some improvements.,414,49
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_012,2.8,Average product. Meets basic expectations.,414,35
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_001,4.6,Perfect gift idea. The recipient was thrilled!,442,18
ITEM_0199,Portable Heating Pad Plus,Discover the Portable Heating Pad Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_044,4.5,Can't believe how good this is for the price. Amazing deal!,426,53
ITEM_0200,Ergonomic Ice Pack One,Discover the Ergonomic Ice Pack One — a premium health product featuring cutting-edge technology and sleek design.,Health,user_072,1.6,Poor quality. Doesn't match the description at all.,320,48
ITEM_0200,Ergonomic Ice Pack One,Discover the Ergonomic Ice Pack One — a premium health product featuring cutting-edge technology and sleek design.,Health,user_010,3.6,Decent quality for the price range. Not bad.,152,6
ITEM_0200,Ergonomic Ice Pack One,Discover the Ergonomic Ice Pack One — a premium health product featuring cutting-edge technology and sleek design.,Health,user_016,4.6,Absolutely love this product! Best purchase I've made this year.,169,1
ITEM_0200,Ergonomic Ice Pack One,Discover the Ergonomic Ice Pack One — a premium health product featuring cutting-edge technology and sleek design.,Health,user_029,2.3,Cheaply made and arrived damaged. Want a refund.,128,24
ITEM_0200,Ergonomic Ice Pack One,Discover the Ergonomic Ice Pack One — a premium health product featuring cutting-edge technology and sleek design.,Health,user_091,5.0,Exceeded my expectations. Works perfectly and looks amazing.,38,8
ITEM_0200,Ergonomic Ice Pack One,Discover the Ergonomic Ice Pack One — a premium health product featuring cutting-edge technology and sleek design.,Health,user_074,4.9,Can't believe how good this is for the price. Amazing deal!,256,39
ITEM_0200,Ergonomic Ice Pack One,Discover the Ergonomic Ice Pack One — a premium health product featuring cutting-edge technology and sleek design.,Health,user_052,3.3,Average product. Meets basic expectations.,479,67
ITEM_0200,Ergonomic Ice Pack One,Discover the Ergonomic Ice Pack One — a premium health product featuring cutting-edge technology and sleek design.,Health,user_084,4.4,My whole family loves it. Very well made and durable.,102,21
ITEM_0200,Ergonomic Ice Pack One,Discover the Ergonomic Ice Pack One — a premium health product featuring cutting-edge technology and sleek design.,Health,user_098,4.5,Five stars! This is exactly what I was looking for.,375,42
ITEM_0200,Ergonomic Ice Pack One,Discover the Ergonomic Ice Pack One — a premium health product featuring cutting-edge technology and sleek design.,Health,user_097,2.8,It's okay. Does the job but nothing special.,37,12
ITEM_0200,Ergonomic Ice Pack One,Discover the Ergonomic Ice Pack One — a premium health product featuring cutting-edge technology and sleek design.,Health,user_073,1.5,Very disappointed. Broke after a week of use.,36,6
